,confidence,label,product_id
31,100.0,Apparel,000e369880967ee369af2d3009f23ad8\image_2.jpg
32,100.0,Clothing,000e369880967ee369af2d3009f23ad8\image_2.jpg
33,100.0,Dress,000e369880967ee369af2d3009f23ad8\image_2.jpg
34,99.86737823486328,Person,000e369880967ee369af2d3009f23ad8\image_2.jpg
35,99.86737823486328,Human,000e369880967ee369af2d3009f23ad8\image_2.jpg
36,99.86737823486328,Female,000e369880967ee369af2d3009f23ad8\image_2.jpg
37,98.92451477050781,Woman,000e369880967ee369af2d3009f23ad8\image_2.jpg
38,87.77297973632812,Blouse,000e369880967ee369af2d3009f23ad8\image_2.jpg
39,69.13938903808594,Girl,000e369880967ee369af2d3009f23ad8\image_2.jpg
40,99.98182678222656,Apparel,000e369880967ee369af2d3009f23ad8\image_3.jpg
41,99.98182678222656,Clothing,000e369880967ee369af2d3009f23ad8\image_3.jpg
42,99.96017456054688,Sleeve,000e369880967ee369af2d3009f23ad8\image_3.jpg
43,99.75472259521484,Dress,000e369880967ee369af2d3009f23ad8\image_3.jpg
44,99.52342224121094,Long Sleeve,000e369880967ee369af2d3009f23ad8\image_3.jpg
45,87.41392517089844,Overcoat,000e369880967ee369af2d3009f23ad8\image_3.jpg
46,87.41392517089844,Coat,000e369880967ee369af2d3009f23ad8\image_3.jpg
47,67.92332458496094,Fashion,000e369880967ee369af2d3009f23ad8\image_3.jpg
48,67.92332458496094,Robe,000e369880967ee369af2d3009f23ad8\image_3.jpg
49,64.89366149902344,Blouse,000e369880967ee369af2d3009f23ad8\image_3.jpg
50,63.236209869384766,Pattern,000e369880967ee369af2d3009f23ad8\image_3.jpg
51,99.99913024902344,Apparel,001aca919196ae1f821cb29dafe74619\image_1.jpg
52,99.99913024902344,Clothing,001aca919196ae1f821cb29dafe74619\image_1.jpg
53,99.99913024902344,Shorts,001aca919196ae1f821cb29dafe74619\image_1.jpg
54,97.76819610595703,Skirt,001aca919196ae1f821cb29dafe74619\image_1.jpg
55,77.0343017578125,Rug,001aca919196ae1f821cb29dafe74619\image_1.jpg
56,99.98966217041016,Clothing,001aca919196ae1f821cb29dafe74619\image_2.jpg
57,99.98966217041016,Apparel,001aca919196ae1f821cb29dafe74619\image_2.jpg
58,99.06230163574219,Skirt,001aca919196ae1f821cb29dafe74619\image_2.jpg
59,85.33489990234375,Shorts,001aca919196ae1f821cb29dafe74619\image_2.jpg
60,70.45317840576172,Female,001aca919196ae1f821cb29dafe74619\image_2.jpg
61,65.84428405761719,Rug,001aca919196ae1f821cb29dafe74619\image_2.jpg
62,99.98991394042969,Apparel,002492ea25a611581dc0a613ead86913\image_1.jpg
63,99.98991394042969,Clothing,002492ea25a611581dc0a613ead86913\image_1.jpg
64,94.12857818603516,Shorts,002492ea25a611581dc0a613ead86913\image_1.jpg
65,89.59195709228516,Rug,002492ea25a611581dc0a613ead86913\image_1.jpg
66,68.77804565429688,Underwear,002492ea25a611581dc0a613ead86913\image_1.jpg
67,87.87112426757812,Symbol,002492ea25a611581dc0a613ead86913\image_2.jpg
68,85.5289535522461,Rug,002492ea25a611581dc0a613ead86913\image_2.jpg
69,80.42192077636719,Text,002492ea25a611581dc0a613ead86913\image_2.jpg
70,79.81571960449219,Pattern,002492ea25a611581dc0a613ead86913\image_2.jpg
71,76.33218383789062,Logo,002492ea25a611581dc0a613ead86913\image_2.jpg
72,76.33218383789062,Trademark,002492ea25a611581dc0a613ead86913\image_2.jpg
73,62.505889892578125,Animal,002492ea25a611581dc0a613ead86913\image_2.jpg
74,62.505889892578125,Bird,002492ea25a611581dc0a613ead86913\image_2.jpg
75,99.94967651367188,Apparel,002bd2213fa2d833382f25ac8f22998d\image_1.jpg
76,99.94967651367188,Clothing,002bd2213fa2d833382f25ac8f22998d\image_1.jpg
77,99.62027740478516,Shirt,002bd2213fa2d833382f25ac8f22998d\image_1.jpg
78,67.48683166503906,Dress Shirt,002bd2213fa2d833382f25ac8f22998d\image_1.jpg
79,55.733367919921875,Long Sleeve,002bd2213fa2d833382f25ac8f22998d\image_1.jpg
80,55.733367919921875,Sleeve,002bd2213fa2d833382f25ac8f22998d\image_1.jpg
81,99.85149383544922,Clothing,002bd2213fa2d833382f25ac8f22998d\image_2.jpg
82,99.85149383544922,Apparel,002bd2213fa2d833382f25ac8f22998d\image_2.jpg
83,98.2726058959961,Shirt,002bd2213fa2d833382f25ac8f22998d\image_2.jpg
84,92.50991821289062,Coat,002bd2213fa2d833382f25ac8f22998d\image_2.jpg
85,92.50991821289062,Blazer,002bd2213fa2d833382f25ac8f22998d\image_2.jpg
86,92.50991821289062,Jacket,002bd2213fa2d833382f25ac8f22998d\image_2.jpg
87,59.92730712890625,Pattern,002bd2213fa2d833382f25ac8f22998d\image_2.jpg
88,59.79179763793945,Sleeve,002bd2213fa2d833382f25ac8f22998d\image_2.jpg
89,59.79179763793945,Long Sleeve,002bd2213fa2d833382f25ac8f22998d\image_2.jpg
90,99.99909210205078,Apparel,003be2516c1aa025681cb520b11e950f\image_1.jpg
91,99.99909210205078,Clothing,003be2516c1aa025681cb520b11e950f\image_1.jpg
92,99.99909210205078,Shorts,003be2516c1aa025681cb520b11e950f\image_1.jpg
93,99.89352416992188,Skirt,003be2516c1aa025681cb520b11e950f\image_1.jpg
94,99.8408203125,Clothing,003be2516c1aa025681cb520b11e950f\image_2.jpg
95,99.8408203125,Apparel,003be2516c1aa025681cb520b11e950f\image_2.jpg
96,96.69230651855469,Skirt,003be2516c1aa025681cb520b11e950f\image_2.jpg
97,93.78277587890625,Plaid,003be2516c1aa025681cb520b11e950f\image_2.jpg
98,93.78277587890625,Tartan,003be2516c1aa025681cb520b11e950f\image_2.jpg
99,80.84234619140625,Kilt,003be2516c1aa025681cb520b11e950f\image_2.jpg
100,99.9599609375,Clothing,00441ea132a1974d5609c3e38ee0f3ad\image_1.jpg
101,99.9599609375,Apparel,00441ea132a1974d5609c3e38ee0f3ad\image_1.jpg
102,95.8055648803711,Pajamas,00441ea132a1974d5609c3e38ee0f3ad\image_1.jpg
103,90.69242858886719,Human,00441ea132a1974d5609c3e38ee0f3ad\image_1.jpg
104,90.69242858886719,Person,00441ea132a1974d5609c3e38ee0f3ad\image_1.jpg
105,71.62364196777344,Overcoat,00441ea132a1974d5609c3e38ee0f3ad\image_1.jpg
106,71.62364196777344,Suit,00441ea132a1974d5609c3e38ee0f3ad\image_1.jpg
107,71.62364196777344,Coat,00441ea132a1974d5609c3e38ee0f3ad\image_1.jpg
108,99.97050476074219,Apparel,00441ea132a1974d5609c3e38ee0f3ad\image_2.jpg
109,99.97050476074219,Clothing,00441ea132a1974d5609c3e38ee0f3ad\image_2.jpg
110,93.18167877197266,Person,00441ea132a1974d5609c3e38ee0f3ad\image_2.jpg
111,93.18167877197266,Human,00441ea132a1974d5609c3e38ee0f3ad\image_2.jpg
112,87.87305450439453,Pajamas,00441ea132a1974d5609c3e38ee0f3ad\image_2.jpg
113,59.56364822387695,Pants,00441ea132a1974d5609c3e38ee0f3ad\image_2.jpg
114,55.801212310791016,Overcoat,00441ea132a1974d5609c3e38ee0f3ad\image_2.jpg
115,55.801212310791016,Coat,00441ea132a1974d5609c3e38ee0f3ad\image_2.jpg
116,55.801212310791016,Suit,00441ea132a1974d5609c3e38ee0f3ad\image_2.jpg
117,99.98731231689453,Apparel,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
118,99.98731231689453,Clothing,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
119,93.85955810546875,Coat,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
120,92.3929672241211,Sleeve,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
121,91.04762268066406,Human,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
122,91.04762268066406,Person,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
123,84.1270523071289,Pants,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
124,81.73674774169922,Robe,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
125,81.73674774169922,Fashion,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
126,80.34758758544922,Overcoat,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
127,74.80814361572266,Long Sleeve,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
128,66.04642486572266,Lab Coat,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
129,63.15312194824219,Shirt,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
130,60.36549377441406,Female,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
131,58.80253219604492,Suit,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
132,58.5011100769043,Dress,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
133,58.02397155761719,Denim,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
134,58.02397155761719,Jeans,00441ea132a1974d5609c3e38ee0f3ad\image_3.jpg
135,99.98725128173828,Apparel,00441ea132a1974d5609c3e38ee0f3ad\image_4.jpg
136,99.98725128173828,Clothing,00441ea132a1974d5609c3e38ee0f3ad\image_4.jpg
137,99.8499984741211,Shirt,00441ea132a1974d5609c3e38ee0f3ad\image_4.jpg
138,98.1158218383789,Sleeve,00441ea132a1974d5609c3e38ee0f3ad\image_4.jpg
139,98.1158218383789,Long Sleeve,00441ea132a1974d5609c3e38ee0f3ad\image_4.jpg
140,92.72022247314453,Dress Shirt,00441ea132a1974d5609c3e38ee0f3ad\image_4.jpg
141,99.98062133789062,Apparel,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
142,99.98062133789062,Clothing,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
143,99.58534240722656,Sleeve,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
144,99.58534240722656,Long Sleeve,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
145,98.97804260253906,Shirt,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
146,74.6400146484375,Lab Coat,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
147,74.6400146484375,Coat,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
148,66.57720947265625,Dress Shirt,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
149,59.30421447753906,Sweater,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
150,59.30421447753906,Sweatshirt,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
151,56.340450286865234,Home Decor,00441ea132a1974d5609c3e38ee0f3ad\image_5.jpg
152,99.8448486328125,Clothing,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
153,99.8448486328125,Apparel,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
154,97.91065216064453,Dress,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
155,87.27448272705078,Fashion,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
156,86.09302520751953,Coat,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
157,84.5687255859375,Robe,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
158,78.05180358886719,Overcoat,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
159,74.37324523925781,Sleeve,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
160,60.824378967285156,Female,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
161,60.34326171875,Rug,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
162,59.781124114990234,Long Sleeve,0058938ea5683bf1d31079a23ee1d45a\image_1.jpg
163,99.93236541748047,Apparel,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
164,99.93236541748047,Clothing,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
165,96.98504638671875,Human,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
166,96.98504638671875,Person,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
167,95.49137878417969,Female,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
168,90.20265197753906,Sleeve,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
169,88.8020248413086,Woman,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
170,84.25305938720703,Blouse,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
171,82.04322814941406,Dress,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
172,77.38134002685547,Pants,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
173,76.83751678466797,Texture,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
174,72.6884765625,Footwear,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
175,71.13072967529297,Coat,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
176,71.13072967529297,Suit,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
177,71.13072967529297,Overcoat,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
178,59.275146484375,Long Sleeve,0086be2ca961bfecf130c97cea71ada8\image_1.jpg
179,99.82176971435547,Apparel,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
180,99.82176971435547,Clothing,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
181,99.34170532226562,Human,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
182,99.34170532226562,Female,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
183,99.34170532226562,Person,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
184,98.43297576904297,Dress,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
185,97.3292007446289,Overcoat,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
186,97.3292007446289,Suit,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
187,97.3292007446289,Coat,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
188,96.04056549072266,Woman,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
189,91.5777816772461,Sleeve,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
190,68.35053253173828,Girl,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
191,61.637908935546875,Texture,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
192,56.35191345214844,Long Sleeve,0086be2ca961bfecf130c97cea71ada8\image_2.jpg
193,99.95549011230469,Sleeve,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
194,99.95549011230469,Apparel,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
195,99.95549011230469,Clothing,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
196,99.2780532836914,Long Sleeve,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
197,95.91795349121094,Human,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
198,95.91795349121094,Person,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
199,88.03237915039062,Dress,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
200,80.43675231933594,Texture,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
201,78.08655548095703,Blouse,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
202,73.16786193847656,Footwear,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
203,73.12960052490234,Coat,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
204,73.12960052490234,Overcoat,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
205,73.12960052490234,Suit,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
206,72.16481018066406,Female,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
207,55.32969284057617,Woman,0086be2ca961bfecf130c97cea71ada8\image_3.jpg
208,99.35391235351562,Clothing,0086be2ca961bfecf130c97cea71ada8\image_4.jpg
209,99.35391235351562,Apparel,0086be2ca961bfecf130c97cea71ada8\image_4.jpg
210,97.88117980957031,Tie,0086be2ca961bfecf130c97cea71ada8\image_4.jpg
211,97.88117980957031,Accessories,0086be2ca961bfecf130c97cea71ada8\image_4.jpg
212,97.88117980957031,Accessory,0086be2ca961bfecf130c97cea71ada8\image_4.jpg
213,88.28638458251953,Necktie,0086be2ca961bfecf130c97cea71ada8\image_4.jpg
214,83.74777221679688,Shirt,0086be2ca961bfecf130c97cea71ada8\image_4.jpg
215,72.66279602050781,Coat,0086be2ca961bfecf130c97cea71ada8\image_4.jpg
216,72.66279602050781,Overcoat,0086be2ca961bfecf130c97cea71ada8\image_4.jpg
217,99.97051239013672,Apparel,008d4fcd3325e8d6370781a33d424418\image_1.jpg
218,99.97051239013672,Clothing,008d4fcd3325e8d6370781a33d424418\image_1.jpg
219,96.43971252441406,Human,008d4fcd3325e8d6370781a33d424418\image_1.jpg
220,96.43971252441406,Person,008d4fcd3325e8d6370781a33d424418\image_1.jpg
221,95.5857162475586,Robe,008d4fcd3325e8d6370781a33d424418\image_1.jpg
222,95.5857162475586,Fashion,008d4fcd3325e8d6370781a33d424418\image_1.jpg
223,92.21568298339844,Dress,008d4fcd3325e8d6370781a33d424418\image_1.jpg
224,99.9350357055664,Clothing,008d4fcd3325e8d6370781a33d424418\image_2.jpg
225,99.9350357055664,Apparel,008d4fcd3325e8d6370781a33d424418\image_2.jpg
226,98.92498779296875,Dress,008d4fcd3325e8d6370781a33d424418\image_2.jpg
227,97.21500396728516,Human,008d4fcd3325e8d6370781a33d424418\image_2.jpg
228,97.21500396728516,Person,008d4fcd3325e8d6370781a33d424418\image_2.jpg
229,92.36396026611328,Fashion,008d4fcd3325e8d6370781a33d424418\image_2.jpg
230,92.36396026611328,Robe,008d4fcd3325e8d6370781a33d424418\image_2.jpg
231,82.2155990600586,Texture,008d4fcd3325e8d6370781a33d424418\image_2.jpg
232,78.83782958984375,Female,008d4fcd3325e8d6370781a33d424418\image_2.jpg
233,59.87321090698242,Woman,008d4fcd3325e8d6370781a33d424418\image_2.jpg
234,99.9973373413086,Clothing,008d4fcd3325e8d6370781a33d424418\image_3.jpg
235,99.9973373413086,Apparel,008d4fcd3325e8d6370781a33d424418\image_3.jpg
236,99.3758773803711,Fashion,008d4fcd3325e8d6370781a33d424418\image_3.jpg
237,99.3758773803711,Robe,008d4fcd3325e8d6370781a33d424418\image_3.jpg
238,99.15383911132812,Pajamas,008d4fcd3325e8d6370781a33d424418\image_3.jpg
239,87.67295837402344,Kimono,008d4fcd3325e8d6370781a33d424418\image_3.jpg
240,87.67295837402344,Gown,008d4fcd3325e8d6370781a33d424418\image_3.jpg
241,99.98897552490234,Apparel,008fc4e6341ac43d958ce9508b8b7e32\image_1.jpg
242,99.98897552490234,Clothing,008fc4e6341ac43d958ce9508b8b7e32\image_1.jpg
243,99.94117736816406,Shirt,008fc4e6341ac43d958ce9508b8b7e32\image_1.jpg
244,94.36032104492188,Dress Shirt,008fc4e6341ac43d958ce9508b8b7e32\image_1.jpg
245,65.3138656616211,Long Sleeve,008fc4e6341ac43d958ce9508b8b7e32\image_1.jpg
246,65.3138656616211,Sleeve,008fc4e6341ac43d958ce9508b8b7e32\image_1.jpg
247,99.9917221069336,Apparel,008fc4e6341ac43d958ce9508b8b7e32\image_2.jpg
248,99.9917221069336,Clothing,008fc4e6341ac43d958ce9508b8b7e32\image_2.jpg
249,99.96904754638672,Shirt,008fc4e6341ac43d958ce9508b8b7e32\image_2.jpg
250,97.7330551147461,Sleeve,008fc4e6341ac43d958ce9508b8b7e32\image_2.jpg
251,97.45066833496094,Long Sleeve,008fc4e6341ac43d958ce9508b8b7e32\image_2.jpg
252,93.04635620117188,Dress Shirt,008fc4e6341ac43d958ce9508b8b7e32\image_2.jpg
253,99.98710632324219,Apparel,008fc4e6341ac43d958ce9508b8b7e32\image_3.jpg
254,99.98710632324219,Clothing,008fc4e6341ac43d958ce9508b8b7e32\image_3.jpg
255,99.9738998413086,Shirt,008fc4e6341ac43d958ce9508b8b7e32\image_3.jpg
256,89.75183868408203,Dress Shirt,008fc4e6341ac43d958ce9508b8b7e32\image_3.jpg
257,70.35195922851562,Jersey,008fc4e6341ac43d958ce9508b8b7e32\image_3.jpg
258,99.99317169189453,Apparel,0096ec3c062eb9bdc9648d65053362a5\image_1.jpg
259,99.99317169189453,Clothing,0096ec3c062eb9bdc9648d65053362a5\image_1.jpg
260,99.5842056274414,Fashion,0096ec3c062eb9bdc9648d65053362a5\image_1.jpg
261,99.5842056274414,Robe,0096ec3c062eb9bdc9648d65053362a5\image_1.jpg
262,97.89485931396484,Human,0096ec3c062eb9bdc9648d65053362a5\image_1.jpg
263,97.89485931396484,Person,0096ec3c062eb9bdc9648d65053362a5\image_1.jpg
264,81.01083374023438,Gown,0096ec3c062eb9bdc9648d65053362a5\image_1.jpg
265,81.01083374023438,Kimono,0096ec3c062eb9bdc9648d65053362a5\image_1.jpg
266,99.98754119873047,Apparel,0096ec3c062eb9bdc9648d65053362a5\image_2.jpg
267,99.98754119873047,Clothing,0096ec3c062eb9bdc9648d65053362a5\image_2.jpg
268,99.59326934814453,Robe,0096ec3c062eb9bdc9648d65053362a5\image_2.jpg
269,99.59326934814453,Fashion,0096ec3c062eb9bdc9648d65053362a5\image_2.jpg
270,97.50131225585938,Person,0096ec3c062eb9bdc9648d65053362a5\image_2.jpg
271,97.50131225585938,Human,0096ec3c062eb9bdc9648d65053362a5\image_2.jpg
272,87.90064239501953,Gown,0096ec3c062eb9bdc9648d65053362a5\image_2.jpg
273,83.66445922851562,Kimono,0096ec3c062eb9bdc9648d65053362a5\image_2.jpg
274,68.77346801757812,Evening Dress,0096ec3c062eb9bdc9648d65053362a5\image_2.jpg
275,99.99768829345703,Apparel,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
276,99.99768829345703,Clothing,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
277,99.59219360351562,Robe,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
278,99.59219360351562,Fashion,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
279,94.25856018066406,Kimono,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
280,94.25856018066406,Gown,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
281,89.66954803466797,Bird,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
282,89.66954803466797,Animal,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
283,76.02584075927734,Person,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
284,76.02584075927734,Human,0096ec3c062eb9bdc9648d65053362a5\image_3.jpg
285,98.65746307373047,Vulture,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
286,98.65746307373047,Bird,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
287,98.65746307373047,Animal,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
288,93.99992370605469,Flying,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
289,92.20191192626953,Kite Bird,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
290,79.4804458618164,Eagle,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
291,76.95343017578125,Condor,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
292,67.29854583740234,Wildlife,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
293,67.29854583740234,Zebra,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
294,67.29854583740234,Mammal,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
295,59.48353958129883,Hawk,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
296,59.2166862487793,African Grey Parrot,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
297,59.2166862487793,Parrot,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
298,55.79591369628906,Buzzard,0096ec3c062eb9bdc9648d65053362a5\image_4.jpg
299,99.98030853271484,Apparel,01297d87b3b8102987406875cb30f391\image_1.jpg
300,99.98030853271484,Clothing,01297d87b3b8102987406875cb30f391\image_1.jpg
301,98.79150390625,Fashion,01297d87b3b8102987406875cb30f391\image_1.jpg
302,98.79150390625,Robe,01297d87b3b8102987406875cb30f391\image_1.jpg
303,95.39028930664062,Human,01297d87b3b8102987406875cb30f391\image_1.jpg
304,95.39028930664062,Person,01297d87b3b8102987406875cb30f391\image_1.jpg
305,91.45125579833984,Blouse,01297d87b3b8102987406875cb30f391\image_1.jpg
306,55.36482238769531,Gown,01297d87b3b8102987406875cb30f391\image_1.jpg
307,55.36482238769531,Kimono,01297d87b3b8102987406875cb30f391\image_1.jpg
308,99.98490905761719,Apparel,01297d87b3b8102987406875cb30f391\image_2.jpg
309,99.98490905761719,Clothing,01297d87b3b8102987406875cb30f391\image_2.jpg
310,98.76009368896484,Robe,01297d87b3b8102987406875cb30f391\image_2.jpg
311,98.76009368896484,Fashion,01297d87b3b8102987406875cb30f391\image_2.jpg
312,96.91165161132812,Human,01297d87b3b8102987406875cb30f391\image_2.jpg
313,96.91165161132812,Person,01297d87b3b8102987406875cb30f391\image_2.jpg
314,87.99415588378906,Dress,01297d87b3b8102987406875cb30f391\image_2.jpg
315,81.86528778076172,Female,01297d87b3b8102987406875cb30f391\image_2.jpg
316,75.14452362060547,Evening Dress,01297d87b3b8102987406875cb30f391\image_2.jpg
317,75.14452362060547,Gown,01297d87b3b8102987406875cb30f391\image_2.jpg
318,63.94464874267578,Woman,01297d87b3b8102987406875cb30f391\image_2.jpg
319,58.429019927978516,Kimono,01297d87b3b8102987406875cb30f391\image_2.jpg
320,99.99219512939453,Apparel,01297d87b3b8102987406875cb30f391\image_3.jpg
